physical_cores,logical_cores,max_cpu_frequency,min_cpu_frequency,total_ram,total_available_ram,total_swap,free_swap,start_time,stop_time,time_spend,task_count,task_type,current_cpu_frequency
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.22GB,4.00GB,3.67GB,1624091101.05008,1624091114.20478,13.1547014713287,2133,10,1907.38Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.23GB,4.00GB,3.67GB,1624091101.05008,1624091115.07598,14.0258975028992,2133,10,1647.50Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.14GB,4.00GB,3.67GB,1624091115.1409,1624091228.74276,113.60186290741,2133,3,975.93Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.14GB,4.00GB,3.67GB,1624091228.9764,1624091240.78214,11.8057334423065,2133,4,1004.37Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.15GB,4.00GB,3.67GB,1624091241.00484,1624091255.72084,14.7159993648529,2133,5,1063.30Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.13GB,4.00GB,3.67GB,1624091286.9215,1624091287.81253,0.89103627204895,2133,10,1416.53Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.15GB,4.00GB,3.67GB,1624091288.02354,1624091380.31851,92.2949733734131,2133,3,982.48Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.14GB,4.00GB,3.67GB,1624091380.54075,1624091381.59278,1.05203151702881,2133,4,2632.41Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.14GB,4.00GB,3.67GB,1624091381.81898,1624091383.11029,1.2913031578064,2133,5,1668.36Mhz
6,12,4600.00Mhz,800.00Mhz,31.14GB,20.13GB,4.00GB,3.67GB,1624091436.742,1624091438.40702,1.66502785682678,1,7,1298.44Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.38GB,36.78GB,30.47GB,1624092850.38113,1624092852.77355,2.39241766929626,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.38GB,36.78GB,30.47GB,1624092852.94361,1624092853.87448,0.930871963500977,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.40GB,36.78GB,30.48GB,1624092854.02767,1624092855.60978,1.5821099281311,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.39GB,36.78GB,30.48GB,1624092855.7589,1624092864.99234,9.23343873023987,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.40GB,36.78GB,30.48GB,1624092865.15655,1624092876.48573,11.3291852474213,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.40GB,36.78GB,30.48GB,1624092876.6386,1624092877.82458,1.1859872341156,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.39GB,36.78GB,30.49GB,1624092878.95068,1624092880.87419,1.92350554466248,1,7,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.40GB,36.78GB,30.49GB,1624092888.35571,1624092899.12262,10.7669115066528,1,18,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.40GB,36.78GB,30.49GB,1624092901.75294,1624092902.35902,0.606080770492554,1,12,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.41GB,36.78GB,30.51GB,1624092927.10135,1624092935.67555,8.57420516014099,1,22,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.42GB,36.78GB,30.52GB,1624092977.31889,1624092977.64492,0.326035499572754,1,6,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.44GB,36.78GB,30.53GB,1624092987.38389,1624092989.84062,2.45673418045044,114,0,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.43GB,36.78GB,30.52GB,1624092989.99277,1624092991.20574,1.21296381950378,114,1,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.42GB,36.78GB,30.52GB,1624092991.3539,1624092992.98558,1.63168096542358,114,2,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.24GB,36.78GB,30.39GB,1624093441.34635,1624093443.83123,2.48488640785217,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.24GB,36.78GB,30.39GB,1624093444.00277,1624093444.87809,0.875320434570313,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.25GB,36.78GB,30.39GB,1624093445.02785,1624093446.60235,1.57450342178345,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.21GB,36.78GB,30.36GB,1624093446.75573,1624093455.77024,9.01451182365418,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.20GB,36.78GB,30.36GB,1624093455.92488,1624093466.62757,10.7026853561401,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.20GB,36.78GB,30.36GB,1624093466.75493,1624093467.98155,1.2266218662262,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.24GB,36.78GB,30.41GB,1624093504.55032,1624093506.41939,1.86907291412354,1,7,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.16GB,36.78GB,30.31GB,1624093649.78588,1624093652.11307,2.32718634605408,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.16GB,36.78GB,30.31GB,1624093652.26167,1624093653.2158,0.954128742218018,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.16GB,36.78GB,30.31GB,1624093653.3649,1624093654.69962,1.33471369743347,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.16GB,36.78GB,30.33GB,1624093654.8313,1624093663.43502,8.60372471809387,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.20GB,36.78GB,30.36GB,1624093663.57248,1624093673.94411,10.3716292381287,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.19GB,36.78GB,30.36GB,1624093674.09433,1624093675.23992,1.14559054374695,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.22GB,36.78GB,30.38GB,1624093711.40885,1624093729.44346,18.0346035957336,36,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.22GB,36.78GB,30.39GB,1624093729.59879,1624093789.6034,60.0046095848083,36,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.21GB,36.78GB,30.37GB,1624093789.99016,1624093818.40233,28.4121718406677,36,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.22GB,36.78GB,30.38GB,1624093848.86368,1624093871.41463,22.5509514808655,36,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.22GB,36.78GB,30.38GB,1624093877.16456,1624093895.19511,18.0305526256561,36,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.27GB,36.78GB,30.43GB,1624093895.33655,1624093953.0007,57.6641454696655,36,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.26GB,36.78GB,30.42GB,1624093953.35183,1624093981.7093,28.3574707508087,36,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,25.26GB,36.78GB,30.42GB,1624094011.88188,1624094034.47193,22.5900514125824,36,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,28.57GB,36.78GB,33.88GB,1624096407.69016,1624096422.56201,14.8718554973602,36,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,28.43GB,36.78GB,33.73GB,1624096422.64044,1624096464.06553,41.4250841140747,36,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,28.44GB,36.78GB,33.74GB,1624096464.23735,1624096486.18709,21.9497435092926,36,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,28.27GB,36.78GB,33.53GB,1624103907.84876,1624103923.29831,15.4495565891266,36,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.94GB,36.78GB,33.15GB,1624103923.39232,1624103964.83772,41.4454023838043,36,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,28.25GB,36.78GB,33.49GB,1624103965.00958,1624103988.69484,23.6852540969849,36,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,28.25GB,36.78GB,33.51GB,1624104017.248,1624104033.4751,16.2270972728729,36,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.84GB,36.78GB,32.73GB,1624106256.61796,1624106258.69561,2.07764196395874,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.84GB,36.78GB,32.73GB,1624106258.77403,1624106259.6329,0.85886549949646,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.81GB,36.78GB,32.71GB,1624106259.71131,1624106261.00756,1.29625463485718,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.81GB,36.78GB,32.71GB,1624106261.08569,1624106266.69406,5.60836100578308,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.83GB,36.78GB,32.72GB,1624106266.78776,1624106273.33283,6.54506897926331,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.83GB,36.78GB,32.72GB,1624106273.41091,1624106274.52002,1.10911464691162,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.32GB,36.78GB,32.22GB,1624107420.22084,1624107422.04483,1.82398390769959,1,7,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.07GB,36.78GB,31.95GB,1624107789.36943,1624107807.18701,17.8175818920136,36,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.06GB,36.78GB,31.95GB,1624107807.31761,1624107863.29223,55.9746181964874,36,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.06GB,36.78GB,31.95GB,1624107863.59748,1624107890.87754,27.2800633907318,36,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.03GB,36.78GB,31.91GB,1624107921.37483,1624107943.59632,22.2214822769165,36,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.04GB,36.78GB,31.92GB,1624107948.41952,1624107966.35452,17.934999704361,36,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.05GB,36.78GB,31.93GB,1624107966.46491,1624108022.79455,56.329638004303,36,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.04GB,36.78GB,31.92GB,1624108023.12556,1624108050.49468,27.3691184520721,36,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.03GB,36.78GB,31.91GB,1624108081.03118,1624108103.24943,22.2182490825653,36,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.03GB,36.78GB,31.91GB,1624108106.91281,1624108109.35428,2.44146633148193,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.03GB,36.78GB,31.91GB,1624108109.5004,1624108110.43675,0.936355590820312,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.03GB,36.78GB,31.91GB,1624108110.58453,1624108112.05281,1.46828246116638,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.03GB,36.78GB,31.90GB,1624108112.20431,1624108120.87857,8.67426609992981,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.03GB,36.78GB,31.91GB,1624108121.01701,1624108131.43383,10.4168183803558,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.02GB,36.78GB,31.90GB,1624108131.5978,1624108132.76096,1.16315984725952,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.04GB,36.78GB,31.92GB,1624108144.89313,1624108154.82616,9.93302655220032,1,18,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.04GB,36.78GB,31.92GB,1624108170.54744,1624108171.12054,0.57309889793396,1,12,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,27.05GB,36.78GB,31.93GB,1624108185.5451,1624108193.03345,7.4883508682251,1,22,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.44GB,36.78GB,31.29GB,1624109639.59569,1624109641.93557,2.33987975120544,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.29GB,1624109642.07392,1624109642.94778,0.873863935470581,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.44GB,36.78GB,31.29GB,1624109643.09456,1624109644.56053,1.46596789360046,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.42GB,36.78GB,31.28GB,1624109644.70547,1624109653.34601,8.64053177833557,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.29GB,1624109653.51541,1624109663.85399,10.3385739326477,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.29GB,1624109664.00491,1624109665.15392,1.1490044593811,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.29GB,1624109666.2566,1624109668.8337,2.57710266113281,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.44GB,36.78GB,31.31GB,1624109668.98971,1624109670.47139,1.48168706893921,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.44GB,36.78GB,31.31GB,1624109670.63364,1624109672.34714,1.71350026130676,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.45GB,36.78GB,31.31GB,1624109672.48409,1624109682.11181,9.62771797180176,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.45GB,36.78GB,31.33GB,1624109682.27842,1624109693.04976,10.771342754364,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.46GB,36.78GB,31.32GB,1624109693.20368,1624109694.3004,1.09672284126282,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.46GB,36.78GB,31.33GB,1624109695.44751,1624109698.05419,2.60667204856873,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.46GB,36.78GB,31.33GB,1624109698.20838,1624109699.68334,1.47495913505554,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.46GB,36.78GB,31.33GB,1624109699.83437,1624109701.6423,1.8079354763031,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.45GB,36.78GB,31.33GB,1624109701.78579,1624109710.59522,8.80943274497986,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.46GB,36.78GB,31.33GB,1624109710.74258,1624109721.36587,10.6232922077179,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.47GB,36.78GB,31.33GB,1624109721.51949,1624109722.58529,1.06580281257629,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.47GB,36.78GB,31.34GB,1624109723.58061,1624109726.53914,2.95852065086365,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.47GB,36.78GB,31.34GB,1624109726.7087,1624109728.1039,1.39519786834717,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.47GB,36.78GB,31.34GB,1624109728.23912,1624109729.87189,1.63277173042297,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.46GB,36.78GB,31.34GB,1624109730.02467,1624109738.70286,8.67819237709045,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.47GB,36.78GB,31.33GB,1624109738.83093,1624109750.57295,11.7420139312744,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.47GB,36.78GB,31.34GB,1624109750.73053,1624109751.85151,1.12097215652466,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.48GB,36.78GB,31.34GB,1624109761.04982,1624109763.47046,2.42064809799194,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.47GB,36.78GB,31.34GB,1624109763.60562,1624109765.13871,1.5330924987793,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.47GB,36.78GB,31.33GB,1624109765.27629,1624109767.03952,1.76323175430298,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.46GB,36.78GB,31.33GB,1624109767.20264,1624109775.9752,8.7725567817688,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.41GB,36.78GB,31.29GB,1624109776.10671,1624109786.19468,10.0879702568054,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.40GB,36.78GB,31.28GB,1624109786.31915,1624109787.37775,1.05859994888306,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.41GB,36.78GB,31.27GB,1624109788.56518,1624109790.9085,2.34332013130188,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.41GB,36.78GB,31.28GB,1624109791.0666,1624109792.42049,1.35388231277466,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.42GB,36.78GB,31.30GB,1624109792.54277,1624109794.09982,1.55705332756042,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624109794.26277,1624109802.83122,8.56844854354858,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.30GB,1624109802.97574,1624109813.62825,10.6525149345398,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.30GB,1624109813.78114,1624109814.9712,1.19006156921387,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.41GB,36.78GB,31.29GB,1624109890.18897,1624109892.58015,2.39117860794067,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.41GB,36.78GB,31.29GB,1624109892.71466,1624109893.58259,0.867934226989746,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.42GB,36.78GB,31.29GB,1624109893.71954,1624109895.18584,1.46630144119263,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.42GB,36.78GB,31.30GB,1624109895.33462,1624109904.0037,8.66907358169556,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624109904.11609,1624109914.29983,10.1837410926819,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.30GB,1624109914.45501,1624109915.60143,1.14641523361206,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.42GB,36.78GB,31.30GB,1624109916.7484,1624109919.29575,2.54735469818115,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.42GB,36.78GB,31.31GB,1624109919.44789,1624109921.0052,1.55730795860291,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.30GB,1624109921.14042,1624109922.94517,1.80474781990051,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624109923.0389,1624109931.63845,8.59955048561096,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624109931.7465,1624109942.03471,10.2882039546967,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624109942.14953,1624109943.31032,1.16078996658325,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.42GB,36.78GB,31.30GB,1624109944.43523,1624109947.2053,2.77007293701172,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.30GB,1624109947.34928,1624109948.85177,1.50248432159424,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.42GB,36.78GB,31.30GB,1624109949.01763,1624109950.77245,1.75482082366943,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.30GB,1624109950.93151,1624109959.45085,8.51934361457825,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.44GB,36.78GB,31.31GB,1624109959.58545,1624109969.91297,10.3275187015533,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624109970.06642,1624109971.21122,1.14479184150696,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.40GB,36.78GB,31.28GB,1624109983.17355,1624109985.72604,2.55249238014221,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.41GB,36.78GB,31.29GB,1624109985.86089,1624109987.39363,1.5327410697937,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.41GB,36.78GB,31.29GB,1624109987.54457,1624109989.37669,1.83211970329285,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624109989.5242,1624109998.45662,8.93242812156677,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.42GB,36.78GB,31.31GB,1624109998.6098,1624110008.60259,9.99279308319092,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624110008.7526,1624110009.90254,1.14994215965271,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624110011.02507,1624110013.92627,2.901198387146,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624110014.0509,1624110015.70433,1.65343332290649,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.44GB,36.78GB,31.31GB,1624110015.84372,1624110017.43426,1.59054660797119,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624110017.58557,1624110026.0906,8.50502848625183,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.44GB,36.78GB,31.31GB,1624110026.25696,1624110037.42814,11.1711850166321,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.31GB,1624110037.59657,1624110038.67156,1.07499122619629,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.44GB,36.78GB,31.37GB,1624110297.83791,1624110300.28251,2.44460558891296,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.37GB,1624110300.43054,1624110301.3488,0.918256759643555,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.43GB,36.78GB,31.37GB,1624110301.48594,1624110302.96051,1.47456502914429,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.45GB,36.78GB,31.39GB,1624110303.09626,1624110311.67252,8.57625102996826,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.39GB,36.78GB,31.27GB,1624110311.8402,1624110321.94548,10.1052823066711,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.38GB,36.78GB,31.27GB,1624110322.03922,1624110323.05577,1.01654505729675,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.39GB,36.78GB,31.27GB,1624110324.18393,1624110326.8429,2.65897250175476,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.39GB,36.78GB,31.27GB,1624110326.94701,1624110328.43253,1.48552012443542,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.40GB,36.78GB,31.28GB,1624110328.59109,1624110330.3213,1.73020958900452,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.40GB,36.78GB,31.28GB,1624110330.47681,1624110339.07422,8.59740972518921,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.39GB,36.78GB,31.27GB,1624110339.22632,1624110349.433,10.2066795825958,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.39GB,36.78GB,31.27GB,1624110349.59449,1624110350.70129,1.10679030418396,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.35GB,36.78GB,31.23GB,1624110351.88368,1624110354.49141,2.6077389717102,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.34GB,36.78GB,31.22GB,1624110354.64598,1624110356.19808,1.55210328102112,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.30GB,36.78GB,31.18GB,1624110356.33156,1624110358.06803,1.7364661693573,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.33GB,36.78GB,31.23GB,1624110358.15351,1624110366.78728,8.63376975059509,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.30GB,36.78GB,31.18GB,1624110366.87409,1624110377.38209,10.5080070495605,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.31GB,36.78GB,31.18GB,1624110377.50746,1624110378.60074,1.09327387809753,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.37GB,36.78GB,31.26GB,1624110517.66848,1624110520.126,2.45752716064453,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.37GB,36.78GB,31.26GB,1624110520.28964,1624110521.84394,1.55429196357727,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.37GB,36.78GB,31.26GB,1624110521.93158,1624110523.69501,1.7634265422821,114,5,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.37GB,36.78GB,31.26GB,1624110523.82773,1624110532.56697,8.73924255371094,114,16,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.37GB,36.78GB,31.26GB,1624110532.72272,1624110543.07305,10.3503258228302,114,15,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.39GB,36.78GB,31.27GB,1624110543.22377,1624110544.3556,1.13182163238525,114,8,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.41GB,36.78GB,31.29GB,1624110545.51268,1624110548.19888,2.686199426651,114,3,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.41GB,36.78GB,31.30GB,1624110548.36331,1624110549.91384,1.55053043365479,114,4,3192.00Mhz
6,12,3192.00Mhz,0.00Mhz,31.78GB,26.41GB,36.78GB,31.30GB,1624110550.07142,1624110551.71251,1.64108562469482,114,5,3192.00Mhz
